workerid,proliferate.condition,accuracy,accuracy_bool,age,bonus,condition,correct_img,correct_key,correct_response,ethnicity,failed_audio,failed_images,failed_video,feedback,gender,hidden_img,img_selected,internal_node_id,overall_accuracy,question_order,race,response,rt,stimulus,success,time_elapsed,timeout,trial,trial_index,trial_type,view_history,error
908,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-25.0,,,, ,469,blicket_images/lc_on.jpg,,100675,,feedback,29,image-keyboard-response,,
908,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-26.0,,,,f,732,blicket_images/ls.jpg,,101410,,blicket,30,image-keyboard-response,,
908,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-27.0,,,, ,421,blicket_images/ls_off.jpg,,101834,,feedback,31,image-keyboard-response,,
908,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-28.0,,,,f,602,blicket_images/dc.jpg,,102439,,blicket,32,image-keyboard-response,,
908,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-29.0,,,, ,376,blicket_images/dc_off.jpg,,102818,,feedback,33,image-keyboard-response,,
908,lc_lc,False,0,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-30.0,,,,f,585,blicket_images/lc.jpg,,103405,,blicket,34,image-keyboard-response,,
908,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-31.0,,,, ,774,blicket_images/lc_on.jpg,,104182,,feedback,35,image-keyboard-response,,
908,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-32.0,,,,f,794,blicket_images/ds.jpg,,104978,,blicket,36,image-keyboard-response,,
908,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-33.0,,,, ,382,blicket_images/ds_off.jpg,,105363,,feedback,37,image-keyboard-response,,
908,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-34.0,,,,f,457,blicket_images/dc.jpg,,105840,,blicket,38,image-keyboard-response,,
908,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-35.0,,,, ,444,blicket_images/dc_off.jpg,,106287,,feedback,39,image-keyboard-response,,
908,lc_lc,True,1,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-36.0,,,,j,584,blicket_images/lc.jpg,,106873,,blicket,40,image-keyboard-response,,
908,lc_lc,True,1,,,lc_lc,blicket_images/lc.jpg,,lc,,,,,,,,blicket_images/lc.jpg,0.0-37.0,,,,lc,5191,"Which of these options shows the image from the last trial, that you just saw?",,112070,,pop_quiz,41,html-button-response,,
908,lc_lc,True,1,,,lc_lc,,,['lc'],,,,,,,,,0.0-38.0,,[0],,['lc'],3619,,,115713,,rule_question,42,survey-multi-select,,
908,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-39.0,,,,0,2372,"<p>Thank you for participating!</p>You answered 15 out of 16 trials correctly, and will recieve a $0.38 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,118096,,,43,html-button-response,,
908,lc_lc,,,34,0.375,lc_lc,,,,,,,,good luck with your research,,,,0.0-40.0,0.9375,,,"{'age': '34', 'feedback': 'good luck with your research', 'other_race': '', 'other_gender': ''}",10162,,,128266,,exit_survey,44,survey-html-form,,
958,lc_lc,,,,,lc_lc,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,42,False,,0,preload,,
958,lc_lc,,,,,lc_lc,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,66,False,,1,preload,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-2.0,,,,,,,True,19400,,,2,fullscreen,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-3.0,,,,0,1667,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,21070,,,3,html-button-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-4.0-0.0,,,,,12749,,,33819,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 3183}, {'page_index': 1, 'viewing_time': 3334}, {'page_index': 2, 'viewing_time': 1662}, {'page_index': 3, 'viewing_time': 2154}, {'page_index': 4, 'viewing_time': 2415}]",
958,lc_lc,False,,,,lc_lc,,,j,,,,,,,,,0.0-4.0-1.0-0.0,,,,f,7966,blicket_images/red_pyramid.jpg,,41793,,comprehension_quiz,5,image-keyboard-response,,
958,lc_lc,True,,,,lc_lc,,, ,,,,,,,,,0.0-4.0-1.0-1.0,,,, ,2500,blicket_images/red_pyramid_on.jpg,,44296,,comprehension_quiz,6,image-keyboard-response,,
958,lc_lc,False,,,,lc_lc,,,f,,,,,,,,,0.0-4.0-1.0-2.0,,,,j,11843,blicket_images/purple_prism.jpg,,56138,,comprehension_quiz,7,image-keyboard-response,,
958,lc_lc,True,,,,lc_lc,,, ,,,,,,,,,0.0-4.0-1.0-3.0,,,, ,3922,blicket_images/purple_prism_off.jpg,,60064,,comprehension_quiz,8,image-keyboard-response,,
958,lc_lc,False,,,,lc_lc,,,,,,,,,,,,0.0-4.0-2.0-0.0,,,,0,2018,<p> Oops! You have answered one or more questions incorrectly.</p><p> Please Review the instructions again before continuing with the experiment </p>,,62086,,fail_message,9,html-button-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-4.1-0.1,,,,,8445,,,70532,,instructions_pt1,10,instructions,"[{'page_index': 0, 'viewing_time': 905}, {'page_index': 1, 'viewing_time': 1396}, {'page_index': 2, 'viewing_time': 1044}, {'page_index': 3, 'viewing_time': 2898}, {'page_index': 4, 'viewing_time': 2202}]",
958,lc_lc,True,,,,lc_lc,,,j,,,,,,,,,0.0-4.1-1.1-0.1,,,,j,3177,blicket_images/red_pyramid.jpg,,73710,,comprehension_quiz,11,image-keyboard-response,,
958,lc_lc,True,,,,lc_lc,,, ,,,,,,,,,0.0-4.1-1.1-1.1,,,, ,1463,blicket_images/red_pyramid_on.jpg,,75175,,comprehension_quiz,12,image-keyboard-response,,
958,lc_lc,False,,,,lc_lc,,,f,,,,,,,,,0.0-4.1-1.1-2.1,,,,j,4042,blicket_images/purple_prism.jpg,,79220,,comprehension_quiz,13,image-keyboard-response,,
958,lc_lc,True,,,,lc_lc,,, ,,,,,,,,,0.0-4.1-1.1-3.1,,,, ,964,blicket_images/purple_prism_off.jpg,,80186,,comprehension_quiz,14,image-keyboard-response,,
958,lc_lc,False,,,,lc_lc,,,,,,,,,,,,0.0-4.1-2.1-0.1,,,,0,1379,<p> Oops! You have answered one or more questions incorrectly.</p><p> Please Review the instructions again before continuing with the experiment </p>,,81566,,fail_message,15,html-button-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-4.2-0.2,,,,,4383,,,85949,,instructions_pt1,16,instructions,"[{'page_index': 0, 'viewing_time': 671}, {'page_index': 1, 'viewing_time': 922}, {'page_index': 2, 'viewing_time': 422}, {'page_index': 3, 'viewing_time': 1152}, {'page_index': 4, 'viewing_time': 1216}]",
958,lc_lc,False,,,,lc_lc,,,j,,,,,,,,,0.0-4.2-1.2-0.2,,,,f,5516,blicket_images/red_pyramid.jpg,,91467,,comprehension_quiz,17,image-keyboard-response,,
958,lc_lc,True,,,,lc_lc,,, ,,,,,,,,,0.0-4.2-1.2-1.2,,,, ,1044,blicket_images/red_pyramid_on.jpg,,92512,,comprehension_quiz,18,image-keyboard-response,,
958,lc_lc,True,,,,lc_lc,,,f,,,,,,,,,0.0-4.2-1.2-2.2,,,,f,2496,blicket_images/purple_prism.jpg,,95010,,comprehension_quiz,19,image-keyboard-response,,
958,lc_lc,True,,,,lc_lc,,, ,,,,,,,,,0.0-4.2-1.2-3.2,,,, ,889,blicket_images/purple_prism_off.jpg,,95901,,comprehension_quiz,20,image-keyboard-response,,
958,lc_lc,False,,,,lc_lc,,,,,,,,,,,,0.0-4.2-2.2-0.2,,,,0,1579,<p> Oops! You have answered one or more questions incorrectly.</p><p> Please Review the instructions again before continuing with the experiment </p>,,97482,,fail_message,21,html-button-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-4.3-0.3,,,,,4154,,,101636,,instructions_pt1,22,instructions,"[{'page_index': 0, 'viewing_time': 595}, {'page_index': 1, 'viewing_time': 1232}, {'page_index': 2, 'viewing_time': 334}, {'page_index': 3, 'viewing_time': 764}, {'page_index': 4, 'viewing_time': 1228}]",
958,lc_lc,True,,,,lc_lc,,,j,,,,,,,,,0.0-4.3-1.3-0.3,,,,j,4869,blicket_images/red_pyramid.jpg,,106506,,comprehension_quiz,23,image-keyboard-response,,
958,lc_lc,True,,,,lc_lc,,, ,,,,,,,,,0.0-4.3-1.3-1.3,,,, ,1186,blicket_images/red_pyramid_on.jpg,,107697,,comprehension_quiz,24,image-keyboard-response,,
958,lc_lc,True,,,,lc_lc,,,f,,,,,,,,,0.0-4.3-1.3-2.3,,,,f,1564,blicket_images/purple_prism.jpg,,109264,,comprehension_quiz,25,image-keyboard-response,,
958,lc_lc,True,,,,lc_lc,,, ,,,,,,,,,0.0-4.3-1.3-3.3,,,, ,707,blicket_images/purple_prism_off.jpg,,109973,,comprehension_quiz,26,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-5.0,,,,,18920,,,128895,,,27,instructions,"[{'page_index': 0, 'viewing_time': 1863}, {'page_index': 1, 'viewing_time': 1340}, {'page_index': 2, 'viewing_time': 704}, {'page_index': 3, 'viewing_time': 977}, {'page_index': 4, 'viewing_time': 609}, {'page_index': 5, 'viewing_time': 3502}, {'page_index': 6, 'viewing_time': 3330}, {'page_index': 7, 'viewing_time': 5514}, {'page_index': 8, 'viewing_time': 1082}]",
958,lc_lc,False,0,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-6.0,,,,j,2911,blicket_images/dc.jpg,,131807,,blicket,28,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-7.0,,,, ,2449,blicket_images/dc_off.jpg,,134260,,feedback,29,image-keyboard-response,,
958,lc_lc,False,0,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-8.0,,,,j,1627,blicket_images/ls.jpg,,135891,,blicket,30,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-9.0,,,, ,1468,blicket_images/ls_off.jpg,,137361,,feedback,31,image-keyboard-response,,
958,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-10.0,,,,f,4716,blicket_images/dc.jpg,,142079,,blicket,32,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-11.0,,,, ,2027,blicket_images/dc_off.jpg,,144108,,feedback,33,image-keyboard-response,,
958,lc_lc,False,0,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-12.0,,,,f,2148,blicket_images/lc.jpg,,146259,,blicket,34,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-13.0,,,, ,884,blicket_images/lc_on.jpg,,147145,,feedback,35,image-keyboard-response,,
958,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-14.0,,,,f,1413,blicket_images/ls.jpg,,148559,,blicket,36,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-15.0,,,, ,748,blicket_images/ls_off.jpg,,149310,,feedback,37,image-keyboard-response,,
958,lc_lc,False,0,,,lc_lc,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-16.0,,,,j,1170,blicket_images/ds.jpg,,150483,,blicket,38,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-17.0,,,, ,581,blicket_images/ds_off.jpg,,151067,,feedback,39,image-keyboard-response,,
958,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-18.0,,,,f,2174,blicket_images/dc.jpg,,153242,,blicket,40,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-19.0,,,, ,642,blicket_images/dc_off.jpg,,153886,,feedback,41,image-keyboard-response,,
958,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-20.0,,,,f,1338,blicket_images/ls.jpg,,155226,,blicket,42,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-21.0,,,, ,718,blicket_images/ls_off.jpg,,155946,,feedback,43,image-keyboard-response,,
958,lc_lc,True,1,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-22.0,,,,j,1253,blicket_images/lc.jpg,,157201,,blicket,44,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-23.0,,,, ,692,blicket_images/lc_on.jpg,,157895,,feedback,45,image-keyboard-response,,
958,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-24.0,,,,f,1227,blicket_images/ls.jpg,,159124,,blicket,46,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-25.0,,,, ,748,blicket_images/ls_off.jpg,,159874,,feedback,47,image-keyboard-response,,
958,lc_lc,False,0,,,lc_lc,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-26.0,,,,j,1478,blicket_images/ds.jpg,,161354,,blicket,48,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-27.0,,,, ,552,blicket_images/ds_off.jpg,,161908,,feedback,49,image-keyboard-response,,
958,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/dc.jpg,,0.0-28.0,,,,f,1111,blicket_images/dc.jpg,,163022,,blicket,50,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/dc.jpg,,0.0-29.0,,,, ,541,blicket_images/dc_off.jpg,,163565,,feedback,51,image-keyboard-response,,
958,lc_lc,False,0,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-30.0,,,,f,1136,blicket_images/lc.jpg,,164703,,blicket,52,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/lc.jpg,,0.0-31.0,,,, ,572,blicket_images/lc_on.jpg,,165277,,feedback,53,image-keyboard-response,,
958,lc_lc,True,1,,,lc_lc,,f,off,,,,,,,blicket_images/ds.jpg,,0.0-32.0,,,,f,1066,blicket_images/ds.jpg,,166345,,blicket,54,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ds.jpg,,0.0-33.0,,,, ,536,blicket_images/ds_off.jpg,,166883,,feedback,55,image-keyboard-response,,
958,lc_lc,False,0,,,lc_lc,,f,off,,,,,,,blicket_images/ls.jpg,,0.0-34.0,,,,j,1157,blicket_images/ls.jpg,,168045,,blicket,56,image-keyboard-response,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,blicket_images/ls.jpg,,0.0-35.0,,,, ,578,blicket_images/ls_off.jpg,,168626,,feedback,57,image-keyboard-response,,
958,lc_lc,True,1,,,lc_lc,,j,on,,,,,,,blicket_images/lc.jpg,,0.0-36.0,,,,j,985,blicket_images/lc.jpg,,169613,,blicket,58,image-keyboard-response,,
958,lc_lc,True,1,,,lc_lc,blicket_images/lc.jpg,,lc,,,,,,,,blicket_images/lc.jpg,0.0-37.0,,,,lc,3489,"Which of these options shows the image from the last trial, that you just saw?",,173105,,pop_quiz,59,html-button-response,,
958,lc_lc,False,0,,,lc_lc,,,['lc'],,,,,,,,,0.0-38.0,,[0],,['dc'],3201,,,176310,,rule_question,60,survey-multi-select,,
958,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-39.0,,,,0,2836,"<p>Thank you for participating!</p>You answered 9 out of 16 trials correctly, and will recieve a $0.23 bonus.<p>Now you will complete a short survey before finishing the experiment.</p>",,179147,,,61,html-button-response,,
958,lc_lc,,,33,0.225,lc_lc,,,,Hispanic,,,,,Male,,,0.0-40.0,0.5625,,White,"{'age': '33', 'race': 'White', 'gender': 'Male', 'feedback': '', 'ethnicity': 'Hispanic', 'other_race': '', 'other_gender': ''}",7929,,,187077,,exit_survey,62,survey-html-form,,
975,lc_lc,,,,,lc_lc,,,,,[],[],[],,,,,0.0-0.0,,,,,,,True,124,False,,0,preload,,
975,lc_lc,,,,,lc_lc,,,,,[],[],[],,,,,0.0-1.0,,,,,,,True,207,False,,1,preload,,
975,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-2.0,,,,,,,True,3383,,,2,fullscreen,,
975,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-3.0,,,,0,4798,"<p><b>Consent Form</b></p> <div style=""text-align:left;background-color:lightblue; padding:20px; max-width:900px;""><p><b>Description:</b> Welcome! You are invited to participate in a research study in cognitive psychology. You will be asked to perform various tasks on a computer which may include: looking at images or videos, listening to sounds, reading scenarios, or playing games. You may be asked a number of different questions about making judgments and intepreting people's actions. All information collected will remain confidential. </p> <p> <b>Risks and benefits:</b> Risks involved in this study are the same as those normally associated with using a computer (e.g., mild eye/arm strain). If you have any pre- existing conditions that might make reading and completing a computer-based survey strenuous for you, you should probably elect to not participate in this study. If at any time during the study you feel unable to participate because you are experiencing strain, you may end your participation without penalty. We cannot and do not guarantee or promise that you will receive any benefits from this study. Your decision whether or not to participate in this study will not affect your employment, medical care, and/or grades in school. </p><p><b>Time involvement:</b> Your participation in this experiment will take  5 minutes. </p><p><b> Payment:</b> If recruitment materials indicate payment (e.g., Prolific or other recruitment), you will receive compensation as indicated. </p><p><b>Subject's rights:</b> If you have read this notice and have decided to participate in this project, please understand your participation is voluntary and you have the right to withdraw your consent or discontinue participation at any time without penalty or loss of benefits to which you are otherwise entitled. You have the right to refuse to answer particular questions. Your individual privacy will be maintained in all published and written data resulting from the study. </p><p><b>Contact information:</b> If you have any questions, concerns or complaints about this research study, its procedures, or risks and benefits, you should ask the Protocol Director, (Professor Tobias Gerstenberg, Phone: (650) 725-2431; Email: gerstenberg@stanford.edu). </p><p><b>Independent contact:</b> If you are not satisfied with how this study is being conducted, or if you have any concerns, complaints, or general questions about the research or your rights as a participant, please contact the Stanford Institutional Review Board (IRB) to speak to someone independent of the research team via email at irb2-manager@lists.stanford.edu, or via phone at (650) 723-2480 or toll free at 1-866-680-2906. You can also write to the Stanford IRB, Stanford University, 3000 El Camino Real, Five Palo Alto Square, 4th Floor, Palo Alto, CA 94306. </p><p>You may want to print a copy of this consent form to keep. By clicking the button below, you acknowledge that you have read the above information, that you are 18 years of age, or older and give your consent to participate in our internet-based study and consent for us to analyze the resulting data. </p> </div><p> Do you agree with the terms of the experiment as explained above? </p>",,8182,,,3,html-button-response,,
975,lc_lc,,,,,lc_lc,,,,,,,,,,,,0.0-4.0-0.0,,,,,15070,,,23252,,instructions_pt1,4,instructions,"[{'page_index': 0, 'viewing_time': 3068}, {'page_index': 1, 'viewing_time': 3253}, {'page_index': 2, 'viewing_time': 2140}, {'page_index': 3, 'viewing_time': 4660}, {'page_index': 4, 'viewing_time': 1948}]",
